Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"EPZ004777","1237","NCI-H1651","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","5.1839959455312261",".98318675484744933","10",".092286306096443185",".031298652249352632","GDSC2"
"EPZ004777","1237","RERF-LC-MS","910931","LUAD","lung","lung_NSCLC_adenocarcinoma","5.151392837912053",".98384115548339302","10",".045376169090360262","-.0020708012452337523","GDSC2"
"EPZ004777","1237","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","4.7765279717940077",".95940307490340726","10",".062429951375239941","-.3857469790744974","GDSC2"
"EPZ004777","1237","HCC-44","1240145","LUAD","lung","lung_NSCLC_adenocarcinoma","5.3369038508348687",".98012039059797917","10",".070471637777714036",".18780070397352314","GDSC2"
"EPZ004777","1237","HCC-827","1240146","LUAD","lung","lung_NSCLC_adenocarcinoma","5.7740922929509271",".96312846231680505","10",".074365442669111562",".63526539224707934","GDSC2"
"EPZ004777","1237","NCI-H1944","1240185","LUAD","lung","lung_NSCLC_adenocarcinoma","6.2270215671688547",".9780047845112767","10",".068544356662556094","1.0988409056273969","GDSC2"
"EPZ004777","1237","NCI-H2023","1240187","LUAD","lung","lung_NSCLC_adenocarcinoma","5.9583424310010313",".97550028257955568","10",".02366633608739846",".82384638534904975","GDSC2"
"EPZ004777","1237","NCI-H3122","1240190","LUAD","lung","lung_NSCLC_adenocarcinoma","6.1471343712137623",".98121817928173427","10",".058350574702415711","1.0170759370429703","GDSC2"
"EPZ004777","1237","PC-3_[JPC-3]","1240202","LUAD","lung","lung_NSCLC_adenocarcinoma","5.625409601439749",".9647473528698467","10",".06395503931022678",".48308786923959518","GDSC2"
"EPZ004777","1237","H3255","1247873","LUAD","lung","lung_NSCLC_adenocarcinoma","6.8459656659399606",".97364169518313248","10",".065346271859620608","1.7323334720705144","GDSC2"
"EPZ004777","1237","HCC-78","1290908","LUAD","lung","lung_NSCLC_adenocarcinoma","5.1095188294540437",".96393959966081344","10",".087217660003037295","-.044929070898330752","GDSC2"
"EPZ004777","1237","NCI-H1435","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma","4.8083005189580774",".99142218265735904","10",".047535764858788784","-.35322760860895069","GDSC2"
"EPZ004777","1237","NCI-H1568","1298348","LUAD","lung","lung_NSCLC_adenocarcinoma","6.3937276335173268",".97468808398982465","10",".064297962151512997","1.2694654483323191","GDSC2"
"EPZ004777","1237","NCI-H1781","1298350","LUAD","lung","lung_NSCLC_adenocarcinoma","5.4518989720749493",".97442603720477117","10",".087449436166102817",".30549882021286467","GDSC2"
"EPZ004777","1237","RERF-LC-KJ","1298537","LUAD","lung","lung_NSCLC_adenocarcinoma","5.1940837657056189",".98083016542353052","10",".088139514563499083",".041623589678727931","GDSC2"
"EPZ004777","1237","EMC-BAC-1","1503369","LUAD","lung","lung_NSCLC_adenocarcinoma","5.4118448548176827",".97865674417034065","10",".061175286110267978",".26450321885193623","GDSC2"
"EPZ004777","1237","EMC-BAC-2","1503370","LUAD","lung","lung_NSCLC_adenocarcinoma","6.1933300545755348",".98142140167675573","10",".058191136131427984","1.0643574638715594","GDSC2"
"YK-4-279","1239","Calu-3","687777","LUAD","lung","lung_NSCLC_adenocarcinoma","5.2966081611579741",".93392591354000398","20",".052177030015645914","1.8464090299717926","GDSC2"
"YK-4-279","1239","NCI-H1437","687794","LUAD","lung","lung_NSCLC_adenocarcinoma",".86440358351452995",".74021461286067636","20",".105258371199678","-.83730725329037414","GDSC2"
"YK-4-279","1239","NCI-H1623","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","3.32596896676155",".87667271012401116","20",".055611732576460404",".65317970091220456","GDSC2"
"YK-4-279","1239","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","1.0341877432718756",".67471178677476829","20",".05674737129626236","-.73450231588312132","GDSC2"
"YK-4-279","1239","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","4.8616069718833002",".91659064349798991","20",".084783347774345263","1.5830141991502527","GDSC2"
"YK-4-279","1239","NCI-H1693","687802","LUAD","lung","lung_NSCLC_adenocarcinoma","5.1007466401660038",".90433229411208815","20",".060206789687533631","1.7278141537781218","GDSC2"
"YK-4-279","1239","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","6.682846278607844",".96410273174512973","20",".018979001638249966","2.685781343028907","GDSC2"
"YK-4-279","1239","NCI-H2085","687812","LUAD","lung","lung_NSCLC_adenocarcinoma","4.6196884935047597",".93376856641826755","20",".048238861186773146","1.4365316647200188","GDSC2"
"YK-4-279","1239","NCI-H2228","687816","LUAD","lung","lung_NSCLC_adenocarcinoma","3.435986679174678",".84896251377242216","20",".081532266102574538",".71979583315024998","GDSC2"
"YK-4-279","1239","NCI-H2342","687819","LUAD","lung","lung_NSCLC_adenocarcinoma","5.3406959354666981",".95954428486095433","20",".051620027766794051","1.8731043405632588","GDSC2"
"YK-4-279","1239","NCI-H2347","687820","LUAD","lung","lung_NSCLC_adenocarcinoma","6.2238313545687056",".93815870830509962","20",".064542627618740661","2.4078461068897954","GDSC2"
"YK-4-279","1239","NCI-H2405","687821","LUAD","lung","lung_NSCLC_adenocarcinoma","6.5426063548738975",".93549684914279219","20",".065617506947433124","2.6008655499297659","GDSC2"
"YK-4-279","1239","VMRC-LCD","713869","LUAD","lung","lung_NSCLC_adenocarcinoma","2.4131972898249487",".80487671032598185","20",".10465612459775175",".10049307073014117","GDSC2"
"YK-4-279","1239","NCI-H2030","722045","LUAD","lung","lung_NSCLC_adenocarcinoma","3.2318052025283657",".89514474437855773","20",".066010076018349559",".59616319300087095","GDSC2"
"YK-4-279","1239","NCI-H2122","722046","LUAD","lung","lung_NSCLC_adenocarcinoma","-.017262418283205311",".55839194591728869","20",".13598868436370981","-1.3711592819982379","GDSC2"
"YK-4-279","1239","NCI-H1734","722058","LUAD","lung","lung_NSCLC_adenocarcinoma","1.9484644114810081",".8730074916634124","20",".059715137845393208","-.18090440791288165","GDSC2"
"YK-4-279","1239","NCI-H650","722066","LUAD","lung","lung_NSCLC_adenocarcinoma","4.2999660003638072",".95105196752799137","20",".11592463483819154","1.2429385112596334","GDSC2"
"YK-4-279","1239","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","3.2194015584253393",".85113256492222011","20",".10445488015682193",".5886527405684655","GDSC2"
"YK-4-279","1239","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","1.8753398914936652",".73978477168976986","20",".14225762096158137","-.22518157552956769","GDSC2"
"YK-4-279","1239","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","2.8373720524758719",".80750977499734433","20",".070203548585067499",".35733246014307379","GDSC2"
"YK-4-279","1239","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","1.0089833576753497",".68838062995264815","20",".10798567772333335","-.74976366468822975","GDSC2"
"YK-4-279","1239","NCI-H2009","724873","LUAD","lung","lung_NSCLC_adenocarcinoma","2.0215599438874094",".77391743304462035","20",".089816524755121627","-.13664479238379049","GDSC2"
"YK-4-279","1239","NCI-H2291","724874","LUAD","lung","lung_NSCLC_adenocarcinoma","5.6883130917249884",".94711806647601759","20",".054764159436590513","2.083587815829123","GDSC2"
"YK-4-279","1239","SW1573","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","4.0260667528509098",".87903897963471256","20",".093709156250348563","1.0770915027006456","GDSC2"
"YK-4-279","1239","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","2.6305825677184886",".84858762078670602","20",".071750051707798149",".23212066142554899","GDSC2"
"YK-4-279","1239","NCI-H1563","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","5.0602932136826304",".96055510480391681","20",".030301217709681187","1.7033194542521128","GDSC2"
"YK-4-279","1239","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","1.4336976455665855",".74258484756532361","20",".12284867275080959","-.49259759074454201","GDSC2"
"YK-4-279","1239","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma",".93339508180551378",".67877652112904441","20",".090284748833107428","-.79553264561452275","GDSC2"
"YK-4-279","1239","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","2.5606923766001204",".83838235301060604","20",".067587182828153278",".1898018919150504","GDSC2"
"YK-4-279","1239","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","1.6044312501895599",".73049485463344943","20",".10884163210664015","-.38921776095556115","GDSC2"
"YK-4-279","1239","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","2.9330994480279671",".83440902989112054","20",".069155134516902195",".415295752607798","GDSC2"
"YK-4-279","1239","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","6.1039489852321163",".95991567448212423","20",".043236546650436206","2.3352568883578937","GDSC2"
"YK-4-279","1239","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","3.0984005740419085",".84018946705927744","20",".079578505046834433",".51538619648371098","GDSC2"
"YK-4-279","1239","ABC-1","906791","LUAD","lung","lung_NSCLC_adenocarcinoma","1.4341390154625169",".78056949955704191","20",".10908806109884842","-.4923303396382579","GDSC2"
"YK-4-279","1239","COR-L105","906805","LUAD","lung","lung_NSCLC_adenocarcinoma","3.693628162298856",".86177796214825608","20",".077391483718372081",".87579870517286784","GDSC2"
"YK-4-279","1239","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","1.4252838992032562",".80990174057243136","20",".13336167158571213","-.49769214532182882","GDSC2"
"YK-4-279","1239","NCI-H441","908460","LUAD","lung","lung_NSCLC_adenocarcinoma","6.5725095831659281",".930185536502805","20",".048934022433524606","2.6189720653858051","GDSC2"
"YK-4-279","1239","NCI-H1793","908463","LUAD","lung","lung_NSCLC_adenocarcinoma","3.8865936894487896",".85548217186676667","20",".081251871603123915",".99264004637194392","GDSC2"
"YK-4-279","1239","NCI-H358","908465","LUAD","lung","lung_NSCLC_adenocarcinoma","2.1665829343865046",".75593054761443002","20",".092773543160710611","-.048832834647685723","GDSC2"
"YK-4-279","1239","NCI-H1573","908472","LUAD","lung","lung_NSCLC_adenocarcinoma","2.6809149492744178",".84267809412132455","20",".056856715634183541",".26259710482763376","GDSC2"
"YK-4-279","1239","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","4.1617274315017569",".87374951177841376","20",".083326222532244185","1.1592345459460116","GDSC2"
"YK-4-279","1239","NCI-H1755","908475","LUAD","lung","lung_NSCLC_adenocarcinoma","1.7404188596352483",".73862777682246383","20",".095458163470988233","-.30687675990336438","GDSC2"
"YK-4-279","1239","NCI-H1993","908476","LUAD","lung","lung_NSCLC_adenocarcinoma","2.3260327062834993",".79846858295721168","20",".086858557160313002",".047714592644111882","GDSC2"
"YK-4-279","1239","SK-LU-1","909721","LUAD","lung","lung_NSCLC_adenocarcinoma","5.3316789262924145",".91917834774733476","20",".10704948464724726","1.8676445081201869","GDSC2"
"YK-4-279","1239","NCI-H838","910399","LUAD","lung","lung_NSCLC_adenocarcinoma","1.2269166046934898",".77894843995102026","20",".13303213080055715","-.61780427665886484","GDSC2"
"YK-4-279","1239","NCI-H1651","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","1.9236781934343186",".78309312559707189","20",".078326946306575454","-.19591255471817981","GDSC2"
"YK-4-279","1239","RERF-LC-MS","910931","LUAD","lung","lung_NSCLC_adenocarcinoma","1.0279045639443889",".76413705543373045","20",".071018212225132937","-.73830680423117445","GDSC2"
"YK-4-279","1239","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","2.0876018844632447",".77422351824716196","20",".087060080433290082","-.096656152826038663","GDSC2"
"YK-4-279","1239","HCC-44","1240145","LUAD","lung","lung_NSCLC_adenocarcinoma","1.3939150201154833",".71928772612633984","20",".11999861741663694","-.51668611776167916","GDSC2"
"YK-4-279","1239","HCC-827","1240146","LUAD","lung","lung_NSCLC_adenocarcinoma","4.2013030814221564",".89145038992126624","20",".097947198729522428","1.1831977485129224","GDSC2"
"YK-4-279","1239","NCI-H1944","1240185","LUAD","lung","lung_NSCLC_adenocarcinoma","2.7791460676153705",".81987415633407146","20",".05688661524310476",".32207641071175747","GDSC2"
"YK-4-279","1239","NCI-H2023","1240187","LUAD","lung","lung_NSCLC_adenocarcinoma","3.3291599903908131",".85996232425489283","20",".094139430032879806",".65511187753539668","GDSC2"
"YK-4-279","1239","NCI-H3122","1240190","LUAD","lung","lung_NSCLC_adenocarcinoma","1.3867527387235714",".70471022042322695","20",".11830891440139837","-.52102290566486731","GDSC2"
"YK-4-279","1239","PC-3_[JPC-3]","1240202","LUAD","lung","lung_NSCLC_adenocarcinoma","3.7713721222244185",".87645473312154654","20",".087678527384626559",".92287296077693715","GDSC2"
"YK-4-279","1239","H3255","1247873","LUAD","lung","lung_NSCLC_adenocarcinoma","4.1364771614998777",".9083454425138866","20",".057144858861982131","1.1439454139635614","GDSC2"
"YK-4-279","1239","HCC-78","1290908","LUAD","lung","lung_NSCLC_adenocarcinoma","1.7905533887592233",".74307983256679955","20",".084606538008497906","-.27652011688143285","GDSC2"
"YK-4-279","1239","NCI-H1435","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma","5.2537437800436271",".98889021809232625","20",".010202200017237321","1.8204544884894833","GDSC2"
"YK-4-279","1239","NCI-H1568","1298348","LUAD","lung","lung_NSCLC_adenocarcinoma","5.6111175700773481",".94602368775890699","20",".078396692939840293","2.0368456416330845","GDSC2"
"YK-4-279","1239","NCI-H1781","1298350","LUAD","lung","lung_NSCLC_adenocarcinoma","2.9949536828204759",".8501782841554435","20",".086314922888730508",".452748720807573","GDSC2"
"YK-4-279","1239","RERF-LC-KJ","1298537","LUAD","lung","lung_NSCLC_adenocarcinoma","2.2358040631539726",".80837296960970384","20",".10956466129262905","-.0069191848680510218","GDSC2"
"YK-4-279","1239","EMC-BAC-1","1503369","LUAD","lung","lung_NSCLC_adenocarcinoma","1.9929200557834672",".83641896402365101","20",".12556464910423853","-.15398635067806549","GDSC2"
"YK-4-279","1239","EMC-BAC-2","1503370","LUAD","lung","lung_NSCLC_adenocarcinoma",".85465439743771532",".64833266613930529","20",".088411722226349104","-.84321042155902193","GDSC2"
"Piperlongumine","1243","NCI-H1437","687794","LUAD","lung","lung_NSCLC_adenocarcinoma","1.5073211966236311",".80430547301813426","10",".069341322634344532","-.60490951952932848","GDSC2"
"Piperlongumine","1243","NCI-H2030","722045","LUAD","lung","lung_NSCLC_adenocarcinoma","3.6245463314606114",".91377789495979012","10",".15062881682202336","1.1581465603334533","GDSC2"
"Piperlongumine","1243","NCI-H1734","722058","LUAD","lung","lung_NSCLC_adenocarcinoma","3.5951391071772929",".96572514758639483","10",".085560646026994161","1.1336585714505019","GDSC2"
"Piperlongumine","1243","NCI-H2291","724874","LUAD","lung","lung_NSCLC_adenocarcinoma","5.1695958648366949",".93391910643263765","10",".086484764492886765","2.4447404745501378","GDSC2"
"Piperlongumine","1243","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","3.8792698602722413",".94093751643094437","10",".088400412672947612","1.3702599812285936","GDSC2"
"Piperlongumine","1243","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","4.5888141770108346",".92122430064494365","10",".087158931961648312","1.9611118471801947","GDSC2"
"Piperlongumine","1243","ABC-1","906791","LUAD","lung","lung_NSCLC_adenocarcinoma","2.1814718736180909",".84185616172247046","10",".069097028135817556","-.043530651376883001","GDSC2"
"Piperlongumine","1243","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","3.3262291633046788",".94265404908458272","10",".034316658923028147",".90973183655621004","GDSC2"
"Piperlongumine","1243","NCI-H838","910399","LUAD","lung","lung_NSCLC_adenocarcinoma","1.9869933969884002",".8474650066377678","10",".17297517599262041","-.20547680201656385","GDSC2"
"Piperlongumine","1243","RERF-LC-MS","910931","LUAD","lung","lung_NSCLC_adenocarcinoma","1.8544830509496339",".84327965091754598","10",".078600480644854892","-.31582084025053092","GDSC2"
"Piperlongumine","1243","H3255","1247873","LUAD","lung","lung_NSCLC_adenocarcinoma","4.7017654994156537",".9283919772790723","10",".042431124747896502","2.0551686918764442","GDSC2"
"Piperlongumine","1243","EMC-BAC-1","1503369","LUAD","lung","lung_NSCLC_adenocarcinoma","1.9666261853029445",".83433498653754889","10",".11742335214340754","-.22243699004808354","GDSC2"
"Daporinad","1248","Calu-3","687777","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.4681117010031386",".7286065714190495","1",".11962394202474785","-.047119332201301815","GDSC2"
"Daporinad","1248","NCI-H1437","687794","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.87385032167884",".57245864695073445","1",".1535769687873107",".16470747201403413","GDSC2"
"Daporinad","1248","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.8293777462884142",".81571861697371029","1",".1054694717244076",".18055989629725275","GDSC2"
"Daporinad","1248","NCI-H2085","687812","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.2725074440061652",".66861421049774394","1",".097134658954963454","-.33384935621614809","GDSC2"
"Daporinad","1248","NCI-H2342","687819","LUAD","lung","lung_NSCLC_adenocarcinoma","2.5350090831997134",".99175733922886744","1",".016317874658275767","2.0927166646831696","GDSC2"
"Daporinad","1248","VMRC-LCD","713869","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.3314392927913294",".76534692056716735","1",".077319552115236223",".0015980848531932936","GDSC2"
"Daporinad","1248","NCI-H2030","722045","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.3517287339941895",".39922641844114504","1",".11046042014919896","-.3620880963864424","GDSC2"
"Daporinad","1248","NCI-H1734","722058","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.2416710733982832",".39331820369563586","1",".073876613458495236","-.32285761072042951","GDSC2"
"Daporinad","1248","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.9066377700226043",".86212273235681036","1",".10197185868361049",".50947418737295636","GDSC2"
"Daporinad","1248","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.9325512392496353",".68481344116264098","1",".16723538733204962","-.21267063094103306","GDSC2"
"Daporinad","1248","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.9263698597255927",".73147692207399717","1",".10655547648747798","-.21046725391574345","GDSC2"
"Daporinad","1248","NCI-H2009","724873","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.0781553279583242",".79196631753817992","1",".15239019522978894",".091882149569917942","GDSC2"
"Daporinad","1248","NCI-H2291","724874","LUAD","lung","lung_NSCLC_adenocarcinoma","-.9297195021488085",".73190314444860993","1",".13013484741337294",".85770054342285607","GDSC2"
"Daporinad","1248","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.4350587168562776",".61620922258026101","1",".11225756472980887","-.03533746609792026","GDSC2"
"Daporinad","1248","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","-6.0154823654486282",".46724383057008922","1",".16618867015775884","-.95513961717242946","GDSC2"
"Daporinad","1248","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.4332671772225103",".65257925696386265","1",".15410771125121955","-.39115279493607363","GDSC2"
"Daporinad","1248","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","3.7835583188058011",".95958611766599611","1",".081121699703778333","2.5377669467402995","GDSC2"
"Daporinad","1248","ABC-1","906791","LUAD","lung","lung_NSCLC_adenocarcinoma","3.1341615103820248",".97438662723152325","1",".076771940827516705","2.3062869021302013","GDSC2"
"Daporinad","1248","COR-L105","906805","LUAD","lung","lung_NSCLC_adenocarcinoma",".66200351182983563",".95020022084138478","1",".075912826941594","1.4250764675161824","GDSC2"
"Daporinad","1248","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.203832309476295",".66072818713726078","1",".079484901998796736",".40353802575615211","GDSC2"
"Daporinad","1248","NCI-H441","908460","LUAD","lung","lung_NSCLC_adenocarcinoma",".24969749304765892",".89948759826171776","1",".086108161431570268","1.2781083666837114","GDSC2"
"Daporinad","1248","NCI-H358","908465","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.2778638155238675",".7436725107462997","1",".1073977557983619",".020695274286539674","GDSC2"
"Daporinad","1248","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma",".40213198479784329",".93338634473011561","1",".12025099039928472","1.3324442403633123","GDSC2"
"Daporinad","1248","NCI-H1755","908475","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.4353025400873674",".75021269958738546","1",".094276628662246384","-.035424377846911791","GDSC2"
"Daporinad","1248","NCI-H1993","908476","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.0712259963074595",".92123407661044743","1",".099952622682017322",".80725999743377297","GDSC2"
"Daporinad","1248","SK-LU-1","909721","LUAD","lung","lung_NSCLC_adenocarcinoma","3.6414056866892235",".98400153691896475","1",".030091040424403512","2.4870960823366741","GDSC2"
"Daporinad","1248","NCI-H838","910399","LUAD","lung","lung_NSCLC_adenocarcinoma","-5.0075128399281956",".30976165060125493","1",".11467941839731088","-.59584491829730202","GDSC2"
"Daporinad","1248","NCI-H1651","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.4973346951937581",".86146491195745556","1",".11385687883303781",".29891794684946132","GDSC2"
"Daporinad","1248","RERF-LC-MS","910931","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.6261138841182148",".47780059079345194","1",".077877700047902454","-.10343983134995714","GDSC2"
"Daporinad","1248","HCC-44","1240145","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.4165047426497082",".76971362333421756","1",".11117214722474511","-.028723829071498945","GDSC2"
"Daporinad","1248","NCI-H2023","1240187","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.6677916837203914",".87811447388326458","1",".14532962379277628",".59461181354389425","GDSC2"
"Daporinad","1248","NCI-H3122","1240190","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.5325386713732874",".82797744816840346","1",".070820038014818995",".2863693511822456","GDSC2"
"Daporinad","1248","PC-3_[JPC-3]","1240202","LUAD","lung","lung_NSCLC_adenocarcinoma","-.90755020786949847",".90697801242642784","1",".094222608626172308",".86560287549807036","GDSC2"
"Daporinad","1248","H3255","1247873","LUAD","lung","lung_NSCLC_adenocarcinoma","2.0727227198672287",".91733090700252407","1",".078262741296077437","1.9279328736039067","GDSC2"
"Daporinad","1248","HCC-78","1290908","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.6838445102684112",".62163938743524993","1",".088909813417525865","-.48047207011473025","GDSC2"
"Daporinad","1248","NCI-H1435","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.3256199687738692",".81396538969481291","1",".10219358370627543",".0036724057702176654","GDSC2"
"Daporinad","1248","EMC-BAC-1","1503369","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.4014893005765034",".50633970211044255","1",".17222551100724437","-.023371515731089681","GDSC2"
"BMS-345541","1249","Calu-3","687777","LUAD","lung","lung_NSCLC_adenocarcinoma","6.12914031165863",".96888944712880087","10",".071191713601693407","2.1592833297212977","GDSC2"
"BMS-345541","1249","NCI-H1437","687794","LUAD","lung","lung_NSCLC_adenocarcinoma","1.386792171517464",".79299478032294224","10",".08727027026461745","-1.4322324748514477","GDSC2"
"BMS-345541","1249","NCI-H1623","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","3.0527710416564711",".90117304405515186","10",".11082194679009784","-.17053905518395335","GDSC2"
"BMS-345541","1249","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","4.8446901929088915",".93903748959064814","10",".083191063131547505","1.1865325393211426","GDSC2"
"BMS-345541","1249","NCI-H1693","687802","LUAD","lung","lung_NSCLC_adenocarcinoma","4.3394708960457482",".90174835605441961","10",".075054357640883113",".80391552432377955","GDSC2"
"BMS-345541","1249","NCI-H2085","687812","LUAD","lung","lung_NSCLC_adenocarcinoma","3.866537735966213",".93152029914260148","10",".07609602927449495",".44574972359839837","GDSC2"
"BMS-345541","1249","NCI-H2228","687816","LUAD","lung","lung_NSCLC_adenocarcinoma","3.2813850213317619",".87932456124684033","10",".072976536608735654",".0025968464594124307","GDSC2"
"BMS-345541","1249","NCI-H2405","687821","LUAD","lung","lung_NSCLC_adenocarcinoma","6.7301992050870849",".95416568193535511","10",".11092548776619418","2.61448241073247","GDSC2"
"BMS-345541","1249","VMRC-LCD","713869","LUAD","lung","lung_NSCLC_adenocarcinoma","4.4307320577138567",".95222775475708343","10",".09708603809047768",".87303021071728493","GDSC2"
"BMS-345541","1249","NCI-H2030","722045","LUAD","lung","lung_NSCLC_adenocarcinoma","2.2561483411587679",".83550067917250403","10",".13324760276240799","-.77384419739853472","GDSC2"
"BMS-345541","1249","NCI-H2122","722046","LUAD","lung","lung_NSCLC_adenocarcinoma","1.466357336281628",".81860400162699942","10",".10919795143001575","-1.3719755012384933","GDSC2"
"BMS-345541","1249","NCI-H1734","722058","LUAD","lung","lung_NSCLC_adenocarcinoma","1.7948350895087313",".85953483233524508","10",".10966024815344674","-1.1232099093200201","GDSC2"
"BMS-345541","1249","NCI-H650","722066","LUAD","lung","lung_NSCLC_adenocarcinoma","3.7878508428360647",".95719659960566961","10",".099248567710908092",".38615789019891245","GDSC2"
"BMS-345541","1249","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","5.497677400590411",".96711221514714385","10",".050769842290730838","1.6810584170653675","GDSC2"
"BMS-345541","1249","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","4.1260612726408974",".92533435066475844","10",".09668969728482732",".6422943162942012","GDSC2"
"BMS-345541","1249","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","4.3487274189332545",".92373510168737893","10",".039519067639717777",".81092575370033448","GDSC2"
"BMS-345541","1249","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","2.5105220013865388",".90114865783008402","10",".10061108311253182","-.58119975334304996","GDSC2"
"BMS-345541","1249","NCI-H2291","724874","LUAD","lung","lung_NSCLC_adenocarcinoma","3.4099787920385851",".86580590425981618","10",".10460733812720478",".099984584814996641","GDSC2"
"BMS-345541","1249","SW1573","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","5.2610837687777581",".94960292987676076","10",".059520594265875512","1.501879296763349","GDSC2"
"BMS-345541","1249","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","2.7861173555774474",".908121249214356","10",".10496123488356233","-.37248351383600942","GDSC2"
"BMS-345541","1249","NCI-H1563","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","5.2326556825818145",".97803979390857521","10",".035667813355483434","1.4803498944821725","GDSC2"
"BMS-345541","1249","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","2.7359777316175151",".88641460733949107","10",".10358858350266104","-.4104556842811069","GDSC2"
"BMS-345541","1249","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","4.1622894521832769",".97064982409865674","10",".11240113481596506",".66973095222904888","GDSC2"
"BMS-345541","1249","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","3.4587174617037371",".93711821017469354","10",".061419491512343584",".13689577252696267","GDSC2"
"BMS-345541","1249","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","2.5220977105841036",".86514634497836362","10",".16501193048635743","-.57243313788091432","GDSC2"
"BMS-345541","1249","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","3.9515603736195613",".92719521151497697","10",".079374478881922991",".51013979742991855","GDSC2"
